,run,predicted_state,actual_state,is_prediction_correct
6446,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6447,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6448,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6449,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6450,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 0.0)",True
6451,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 0.0)",True
6452,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6453,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
6454,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6455,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6456,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6457,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6458,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6459,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6460,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6461,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6462,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6463,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6464,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6465,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 0.0)",True
6466,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 0.0)",True
6467,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6468,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
6469,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6470,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 0.0)",True
6471,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 0.0)",True
6472,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6473,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
6474,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6475,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6476,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
6477,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
6478,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, 0.0)",True
6479,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, -1.0)",False
6480,,"(0, 0, 0, -1, 0)","(-0.0, 0.0, 0.0, -1.0, -0.0)",True
6481,,"(0, 0, -1, 0, 0)","(0.0, 0.0, -1.0, -0.0, 0.0)",True
6482,,"(0, -1, 0, 0, 0)","(0.0, -1.0, -0.0, 0.0, 0.0)",True
6483,,"(-1, 0, 0, 0, 0)","(-1.0, -0.0, 0.0, 0.0, 0.0)",True
6484,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6485,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6486,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 1.0)",False
6487,,"(0, 0, 1, 1, 0)","(0.0, 0.0, 1.0, 1.0, 0.0)",True
6488,,"(0, 1, 1, 0, 0)","(0.0, 1.0, 1.0, 0.0, -0.0)",True
6489,,"(1, 1, 0, 0, 0)","(1.0, 1.0, 0.0, -0.0, 0.0)",True
6490,,"(1, 0, 0, 0, 0)","(1.0, 0.0, -0.0, 0.0, 0.0)",True
6491,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6492,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6493,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6494,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6495,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6496,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6497,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, -0.0)",True
6498,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, -0.0)",True
6499,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
6500,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, 0.0)",True
6501,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, -0.0)",True
6502,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, 0.0)",True
6503,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6504,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6505,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6506,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6507,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6508,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6509,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6510,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
6511,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6512,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6513,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6514,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6515,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6516,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6517,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6518,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6519,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6520,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6521,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6522,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6523,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6524,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6525,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6526,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
6527,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, 0.0)",True
6528,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
6529,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, -0.0)",True
6530,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, 0.0)",True
6531,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
6532,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, 0.0)",True
6533,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
6534,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6535,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6536,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6537,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6538,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6539,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6540,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
6541,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, 0.0)",True
6542,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
6543,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, -0.0)",True
6544,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, 0.0)",True
6545,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
6546,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, 0.0)",True
6547,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
6548,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6549,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6550,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6551,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6552,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6553,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6554,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6555,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6556,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6557,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6558,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6559,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6560,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6561,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6562,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6563,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6564,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6565,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6566,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6567,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6568,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6569,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6570,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6571,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6572,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6573,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, -0.0)",True
6574,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, 0.0)",True
6575,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, -0.0)",True
6576,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, -0.0, -0.0)",True
6577,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, -0.0, -0.0)",True
6578,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, -0.0, -0.0)",True
6579,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, -0.0, 0.0)",True
6580,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, 0.0, 0.0)",True
6581,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 0.0)",True
6582,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6583,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6584,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6585,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6586,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, -0.0)",True
6587,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, -0.0, 0.0)",True
6588,,"(0, 1, 0, 0, 0)","(0.0, 1.0, -0.0, 0.0, 0.0)",True
6589,,"(1, 0, 0, 0, 0)","(1.0, -0.0, 0.0, 0.0, -0.0)",True
6590,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, -0.0)",True
6591,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
6592,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, 0.0)",True
6593,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 0.0)",True
6594,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6595,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6596,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6597,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6598,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6599,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6600,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6601,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 1.0)",False
6602,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, -0.0)",True
6603,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, -0.0, 0.0)",True
6604,,"(0, 1, 0, 0, 0)","(0.0, 1.0, -0.0, 0.0, -1.0)",False
6605,,"(1, 0, 0, -1, 0)","(1.0, -0.0, 0.0, -1.0, 1.0)",False
6606,,"(0, 0, -1, 1, 0)","(-0.0, 0.0, -1.0, 1.0, 0.0)",True
6607,,"(0, -1, 1, 0, 0)","(0.0, -1.0, 1.0, 0.0, 0.0)",True
6608,,"(-1, 1, 0, 0, 0)","(-1.0, 1.0, 0.0, 0.0, 0.0)",True
6609,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, -0.0)",True
6610,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
6611,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, -0.0)",True
6612,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, -0.0, 0.0)",True
6613,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, 0.0, 0.0)",True
6614,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, -0.0)",True
6615,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, -0.0)",True
6616,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
6617,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, -0.0)",True
6618,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, -0.0, 0.0)",True
6619,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, 0.0, 0.0)",True
6620,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6621,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6622,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6623,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6624,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6625,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6626,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6627,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
6628,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6629,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6630,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6631,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
6632,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
6633,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, -0.0)",True
6634,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, -0.0, -0.0)",True
6635,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, -0.0, 0.0)",True
6636,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, -0.0, 0.0, 0.0)",True
6637,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 0.0)",True
6638,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, -0.0)",True
6639,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, -0.0)",True
6640,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, -0.0, 0.0)",True
6641,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, 0.0)",True
6642,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 0.0)",True
6643,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6644,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6645,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6646,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6647,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6648,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6649,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6650,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6651,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6652,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6653,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6654,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6655,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6656,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6657,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6658,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6659,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6660,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6661,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6662,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6663,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 1.0)",False
6664,,"(0, 0, 0, 1, 0)","(0.0, -0.0, 0.0, 1.0, 0.0)",True
6665,,"(0, 0, 1, 0, 0)","(-0.0, 0.0, 1.0, 0.0, 0.0)",True
6666,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6667,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, -0.0)",True
6668,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6669,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6670,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, -0.0)",True
6671,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, -0.0, 0.0)",True
6672,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6673,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6674,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6675,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6676,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6677,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6678,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6679,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6680,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 0.0)",True
6681,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6682,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6683,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6684,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6685,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -1.0)",False
6686,,"(0, 0, 0, -1, 0)","(0.0, 0.0, 0.0, -1.0, -0.0)",True
6687,,"(0, 0, -1, 0, 0)","(0.0, 0.0, -1.0, -0.0, 0.0)",True
6688,,"(0, -1, 0, 0, 0)","(0.0, -1.0, -0.0, 0.0, -0.0)",True
6689,,"(-1, 0, 0, 0, 0)","(-1.0, -0.0, 0.0, -0.0, -0.0)",True
6690,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, -0.0, -0.0, 0.0)",True
6691,,"(0, 0, 0, 0, 0)","(0.0, -0.0, -0.0, 0.0, 0.0)",True
6692,,"(0, 0, 0, 0, 0)","(-0.0, -0.0, 0.0, 0.0, 1.0)",False
6693,,"(0, 0, 0, 1, 0)","(-0.0, 0.0, 0.0, 1.0, 0.0)",True
6694,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 0.0)",True
6695,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6696,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 1.0)",False
6697,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 0.0)",True
6698,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 1.0)",False
6699,,"(0, 1, 0, 1, 0)","(0.0, 1.0, 0.0, 1.0, -0.0)",True
6700,,"(1, 0, 1, 0, 0)","(1.0, 0.0, 1.0, -0.0, 0.0)",True
6701,,"(0, 1, 0, 0, 0)","(0.0, 1.0, -0.0, 0.0, 0.0)",True
6702,,"(1, 0, 0, 0, 0)","(1.0, -0.0, 0.0, 0.0, 0.0)",True
6703,,"(0, 0, 0, 0, 0)","(-0.0, 0.0, 0.0, 0.0, 0.0)",True
6704,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -0.0)",True
6705,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, -0.0, 0.0)",True
6706,,"(0, 0, 0, 0, 0)","(0.0, 0.0, -0.0, 0.0, 0.0)",True
6707,,"(0, 0, 0, 0, 0)","(0.0, -0.0, 0.0, 0.0, 1.0)",False
6708,,"(0, 0, 0, 1, 0)","(-0.0, 0.0, 0.0, 1.0, 0.0)",True
6709,,"(0, 0, 1, 0, 0)","(0.0, 0.0, 1.0, 0.0, 0.0)",True
6710,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6711,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
6712,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False
6713,,"(0, 0, 0, 1, 0)","(0.0, 0.0, 0.0, 1.0, 1.0)",False
6714,,"(0, 0, 1, 1, 0)","(0.0, 0.0, 1.0, 1.0, -0.0)",True
6715,,"(0, 1, 1, 0, 0)","(0.0, 1.0, 1.0, -0.0, 1.0)",False
6716,,"(1, 1, 0, 1, 1)","(1.0, 1.0, -0.0, 1.0, 0.0)",False
6717,,"(1, 0, 1, 0, 1)","(1.0, -0.0, 1.0, 0.0, -0.0)",False
6718,,"(0, 1, 0, 0, 0)","(-0.0, 1.0, 0.0, -0.0, 0.0)",True
6719,,"(1, 0, 0, 0, 0)","(1.0, 0.0, -0.0, 0.0, 1.0)",False
6720,,"(0, 0, 0, 1, 0)","(0.0, -0.0, 0.0, 1.0, 0.0)",True
6721,,"(0, 0, 1, 0, 0)","(-0.0, 0.0, 1.0, 0.0, 0.0)",True
6722,,"(0, 1, 0, 0, 0)","(0.0, 1.0, 0.0, 0.0, 0.0)",True
6723,,"(1, 0, 0, 0, 0)","(1.0, 0.0, 0.0, 0.0, 0.0)",True
6724,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, 0.0)",True
6725,,"(0, 0, 0, 0, 0)","(0.0, 0.0, 0.0, 0.0, -1.0)",False
6726,,"(0, 0, 0, -1, 0)","(0.0, 0.0, 0.0, -1.0, 0.0)",True
6727,,"(0, 0, -1, 0, 0)","(0.0, 0.0, -1.0, 0.0, 1.0)",False
6728,,"(0, -1, 0, 1, 0)","(0.0, -1.0, 0.0, 1.0, -0.0)",True
